datecurrent,fireyear,incidentname,perimeterdatetime,gisacres,lat,lon,geometry,index_right,NAME,fire_date,year,month,lon_adj,date,temp_month,precip_month
2018-05-29 00:00:00,2018,358,2018-05-26 11:12:00,50.91803675,37.332776155961135,-107.66570545776416,POINT (-107.66570545776416 37.332776155961135),279,La Plata County,2018-05-26 11:12:00,2018,5,252.33429454223585,2018-05-26 11:12:00,55.33302734375005,0.05536862819293747
2016-05-16 00:00:00,2016,37,2016-05-13 14:30:00,8.29567636,39.41144951825716,-105.82894263087007,POINT (-105.82894263087007 39.41144951825716),292,Park County,2016-05-13 14:30:00,2016,5,254.17105736912993,2016-05-13 14:30:00,35.86657226562504,0.08381589617936407
2017-06-27 00:00:00,2017,392,2017-06-25 10:00:00,77.50695884,39.35454425457415,-105.72626264614175,POINT (-105.72626264614175 39.35454425457415),292,Park County,2017-06-25 10:00:00,2017,6,254.27373735385825,2017-06-25 10:00:00,52.63126953125004,0.06383587203430943
2018-07-10 00:00:00,2018,416,2018-07-09 01:10:00,54086.36098606,37.49440200162482,-107.90430874052015,POINT (-107.90430874052015 37.49440200162482),279,La Plata County,2018-07-09 01:10:00,2018,7,252.09569125947985,2018-07-09 01:10:00,61.56623046875004,0.2135728047859855
2013-01-16 00:00:00,2011,44 ROAD,2011-06-12 15:55:00,18.35036516,39.295504635189744,-108.2462273731379,POINT (-108.2462273731379 39.295504635189744),284,Mesa County,2011-06-12 15:55:00,2011,6,251.7537726268621,2011-06-12 15:55:00,69.87936523437504,0.03139221513976809
2012-11-15 00:00:00,2012,46,2012-11-15 09:00:00,45.77735189,40.552741968584066,-106.9965169995522,POINT (-106.9965169995522 40.552741968584066),299,Routt County,2012-11-15 09:00:00,2012,11,253.0034830004478,2012-11-15 09:00:00,32.20109375000004,0.02099112384407781
2011-05-27 00:00:00,2002,47,2002-12-31 00:00:00,1407.53814314,38.392711517280276,-108.48706175707893,POINT (-108.48706175707893 38.392711517280276),288,Montrose County,2002-12-31 00:00:00,2002,12,251.51293824292105,2002-12-31 00:00:00,25.93668945312504,0.025920884557161482
2010-09-15 00:00:00,2007,50,2007-06-03 16:30:00,32.87542314,39.176376028331305,-108.56765878475248,POINT (-108.56765878475248 39.176376028331305),284,Mesa County,2007-06-03 16:30:00,2007,6,251.4323412152475,2007-06-03 16:30:00,74.08800781250005,0.0052305524007417266
2010-09-15 00:00:00,2007,50 50,2007-06-09 18:02:00,27.31309008,39.19961310297481,-108.51334455743708,POINT (-108.51334455743708 39.19961310297481),284,Mesa County,2007-06-09 18:02:00,2007,6,251.48665544256292,2007-06-09 18:02:00,72.59386718750005,0.0053467111215926705
2017-03-24 00:00:00,2017,56,2017-03-20 08:00:00,308.07431435,39.35447102490214,-105.68950737330798,POINT (-105.68950737330798 39.35447102490214),292,Park County,2017-03-20 08:00:00,2017,3,254.31049262669202,2017-03-20 08:00:00,26.22233398437504,0.039600022254744544
2014-06-26 00:00:00,2014,57,2014-06-25 00:00:00,0.30801405,40.43048828104795,-108.1007014586275,POINT (-108.1007014586275 40.43048828104795),286,Moffat County,2014-06-25 00:00:00,2014,6,251.8992985413725,2014-06-25 00:00:00,65.66237304687505,0.00903277969697956
2011-11-07 00:00:00,2009,64 West,2009-09-02 00:00:00,24.99515704,40.510569930918365,-107.64802988278254,POINT (-107.64802988278254 40.510569930918365),286,Moffat County,2009-09-02 00:00:00,2009,9,252.35197011721746,2009-09-02 00:00:00,59.73634765625005,0.02743639745154651
2012-07-17 00:00:00,2012,7 11,2012-07-16 12:00:00,21.55131316,40.59773829072554,-107.77039361626282,POINT (-107.77039361626282 40.59773829072554),286,Moffat County,2012-07-16 12:00:00,2012,7,252.22960638373718,2012-07-16 12:00:00,74.18336914062505,0.023215125186531804
2010-09-15 00:00:00,2007,70 Fire,2007-06-19 19:02:00,16.39735367,39.21559394476764,-108.96197255877246,POINT (-108.96197255877246 39.21559394476764),284,Mesa County,2007-06-19 19:02:00,2007,6,251.03802744122754,2007-06-19 19:02:00,75.73332031250004,0.0032054013685323297
2013-04-09 00:00:00,2013,704,2013-03-31 09:00:00,14.69950037,39.040441926883744,-105.47427515289954,POINT (-105.47427515289954 39.040441926883744),292,Park County,2013-03-31 09:00:00,2013,3,254.52572484710046,2013-03-31 09:00:00,22.39821289062504,0.03578720757509582
2010-10-13 00:00:00,2006,78,2006-05-20 20:00:00,71.86427341,40.19893085345652,-108.60780160984464,POINT (-108.60780160984464 40.19893085345652),297,Rio Blanco County,2006-05-20 20:00:00,2006,5,251.39219839015536,2006-05-20 20:00:00,62.25177734375004,0.017674962861905806
2014-07-02 00:00:00,2014,8 Mile,2014-07-01 00:00:00,528.52676996,38.54358384927879,-105.09471030371576,POINT (-105.09471030371576 38.54358384927879),267,Fremont County,2014-07-01 00:00:00,2014,7,254.90528969628423,2014-07-01 00:00:00,70.59611328125004,0.10812599514129106
2010-09-15 00:00:00,2007,8 Road,2007-08-09 14:30:00,61.95906509,39.251027793240524,-108.93262890293398,POINT (-108.93262890293398 39.251027793240524),284,Mesa County,2007-08-09 14:30:00,2007,8,251.06737109706603,2007-08-09 14:30:00,79.37638671875004,0.015101424326916458
2017-12-06 00:00:00,2017,800 Yard Fire,2017-05-16 00:00:00,8.14111013,39.19179929387001,-108.490777106636,POINT (-108.490777106636 39.19179929387001),284,Mesa County,2017-05-16 00:00:00,2017,5,251.50922289336398,2017-05-16 00:00:00,57.66740234375004,0.0348481754157925
2011-11-04 00:00:00,2006,85,2006-06-28 00:00:00,270.77081801,40.45839600424078,-108.30614338379199,POINT (-108.30614338379199 40.45839600424078),286,Moffat County,2006-06-28 00:00:00,2006,6,251.693856616208,2006-06-28 00:00:00,72.47433593750004,0.002837765364885854
2010-10-13 00:00:00,2006,98 Road,2006-05-22 00:00:00,48.82090156,40.180680542412674,-108.9592234316345,POINT (-108.9592234316345 40.180680542412674),297,Rio Blanco County,2006-05-22 00:00:00,2006,5,251.04077656836552,2006-05-22 00:00:00,63.08498046875005,0.015801756823132746
2019-03-18 00:00:00,2018,Aberdeen Quarry,2018-10-01 00:00:00,10.12171799,38.49038165106352,-106.98783148464491,POINT (-106.98783148464491 38.49038165106352),271,Gunnison County,2018-10-01 00:00:00,2018,10,253.01216851535509,2018-10-01 00:00:00,38.99152343750004,0.09335212199902163
2012-06-15 00:00:00,2012,Ace,2012-06-14 15:00:00,1153.14387409,40.9184357398029,-108.34233505329072,POINT (-108.34233505329072 40.9184357398029),286,Moffat County,2012-06-14 15:00:00,2012,6,251.65766494670928,2012-06-14 15:00:00,70.11359375000004,0.003703495935558749
2011-11-07 00:00:00,2010,Adobe,2010-08-03 00:00:00,539.09170346,40.72463767353277,-107.94524681804523,POINT (-107.94524681804523 40.72463767353277),286,Moffat County,2010-08-03 00:00:00,2010,8,252.05475318195477,2010-08-03 00:00:00,66.81417968750004,0.047465627721406056
2018-07-09 00:00:00,2018,Adobe,2018-07-07 03:08:00,70.23676584,38.20415990995146,-105.17227507257893,POINT (-105.17227507257893 38.20415990995146),259,Custer County,2018-07-07 03:08:00,2018,7,254.82772492742106,2018-07-07 03:08:00,63.23966796875004,0.11822350811334327
2012-07-26 00:00:00,2012,Agee,2012-07-25 20:00:00,52.61322564,40.706542596647814,-107.53481480277544,POINT (-107.53481480277544 40.706542596647814),286,Moffat County,2012-07-25 20:00:00,2012,7,252.46518519722457,2012-07-25 20:00:00,71.35329101562505,0.032678834304749035
2012-07-23 00:00:00,2012,Air Park,2012-07-22 22:00:00,518.91534532,37.207524014598576,-107.90068848588041,POINT (-107.90068848588041 37.207524014598576),279,La Plata County,2012-07-22 22:00:00,2012,7,252.0993115141196,2012-07-22 22:00:00,71.81032226562505,0.039936994377314114
2011-05-31 00:00:00,2008,Albin,2008-09-15 00:00:00,412.38775647,38.205196814680306,-108.2796385902708,POINT (-108.2796385902708 38.205196814680306),288,Montrose County,2008-09-15 00:00:00,2008,9,251.7203614097292,2008-09-15 00:00:00,60.22106445312504,0.021232566601957662
2011-11-07 00:00:00,2010,Alkali,2010-08-18 00:00:00,7863.75810212,40.669103609368825,-108.05612218270254,POINT (-108.05612218270254 40.669103609368825),286,Moffat County,2010-08-18 00:00:00,2010,8,251.94387781729745,2010-08-18 00:00:00,69.10285156250004,0.03971584639594657
2014-08-17 00:00:00,2014,Alkali,2014-08-15 12:00:00,19554.00227575,40.76431464363357,-107.96664717931775,POINT (-107.96664717931775 40.76431464363357),286,Moffat County,2014-08-15 12:00:00,2014,8,252.03335282068224,2014-08-15 12:00:00,65.80958984375005,0.07830961348165293
2010-10-13 00:00:00,2008,Alkali Flats,2008-11-18 12:29:00,11.95751475,40.03189654970235,-108.25911409711709,POINT (-108.25911409711709 40.03189654970235),297,Rio Blanco County,2008-11-18 12:29:00,2008,11,251.7408859028829,2008-11-18 12:29:00,36.68351562500004,0.04339459088532022
2011-11-07 00:00:00,2009,Allred,2009-08-03 00:00:00,2065.31121007,40.53494419037366,-108.501801648933,POINT (-108.501801648933 40.53494419037366),286,Moffat County,2009-08-03 00:00:00,2009,8,251.498198351067,2009-08-03 00:00:00,71.03732421875004,0.013176475316274446
,2001,Almont,2001-07-05 00:00:00,160.81891964,38.65402471072553,-106.84537738074411,POINT (-106.84537738074411 38.65402471072553),271,Gunnison County,2001-07-05 00:00:00,2001,7,253.1546226192559,2001-07-05 00:00:00,58.620576171875044,0.0479369954473339
2011-05-31 00:00:00,2003,Alta,2003-08-22 00:00:00,119.97795594,37.88203745878374,-107.88041447761039,POINT (-107.88041447761039 37.88203745878374),302,San Miguel County,2003-08-22 00:00:00,2003,8,252.11958552238963,2003-08-22 00:00:00,52.15885742187504,0.2198583555690013
2012-03-02 00:00:00,2002,Andrix 2,2002-04-25 00:00:00,113.76721783,37.28685746164012,-103.1735019083116,POINT (-103.1735019083116 37.28685746164012),281,Las Animas County,2002-04-25 00:00:00,2002,4,256.8264980916884,2002-04-25 00:00:00,56.75817382812504,0.027129647496168037
2012-03-02 00:00:00,2002,Andrix 3,2002-04-25 00:00:00,608.93832575,37.29023667960669,-103.18533361330937,POINT (-103.18533361330937 37.29023667960669),281,Las Animas County,2002-04-25 00:00:00,2002,4,256.81466638669065,2002-04-25 00:00:00,56.75817382812504,0.027129647496168037
2015-10-19 00:00:00,2015,Arapaho,2015-10-17 09:00:00,213.50641313,40.68940470874433,-106.24239492167555,POINT (-106.24239492167555 40.68940470874433),274,Jackson County,2015-10-17 09:00:00,2015,10,253.75760507832445,2015-10-17 09:00:00,41.72711914062504,0.04588287806743756
2010-09-15 00:00:00,2008,Ash Mead,2008-07-02 16:44:00,129.80314475,39.29266351429484,-108.17939019444948,POINT (-108.17939019444948 39.29266351429484),284,Mesa County,2008-07-02 16:44:00,2008,7,251.82060980555053,2008-07-02 16:44:00,78.72467773437504,0.013728994648554363
2018-11-09 00:00:00,2018,Ashford,2018-08-03 00:00:00,16.78284716,39.49928662030276,-108.80730203244654,POINT (-108.80730203244654 39.49928662030276),268,Garfield County,2018-08-03 00:00:00,2018,8,251.19269796755344,2018-08-03 00:00:00,73.26359375000004,0.019257490226655502
2018-07-19 00:00:00,2018,BASSET,2018-07-17 18:05:00,54.5308294,40.62934843987594,-108.88997264831029,POINT (-108.88997264831029 40.62934843987594),286,Moffat County,2018-07-17 18:05:00,2018,7,251.11002735168972,2018-07-17 18:05:00,77.86818359375005,0.01658051845568116
2017-08-12 00:00:00,2017,BEAN,2017-08-11 16:00:00,1.85112436,40.0388836120688,-108.40167372943927,POINT (-108.40167372943927 40.0388836120688),297,Rio Blanco County,2017-08-11 16:00:00,2017,8,251.59832627056073,2017-08-11 16:00:00,70.85846679687504,0.01076147711875965
2018-08-06 00:00:00,2018,BEAR,2018-08-04 12:00:00,3.5066579,40.3869900409557,-108.6126313918849,POINT (-108.6126313918849 40.3869900409557),286,Moffat County,2018-08-04 12:00:00,2018,8,251.38736860811508,2018-08-04 12:00:00,73.36906250000004,0.024740416514902608
2016-09-22 00:00:00,2016,BEAVER CREEK,2016-09-21 12:47:00,38394.88875366,40.950642542047646,-106.53754479236522,POINT (-106.53754479236522 40.950642542047646),274,Jackson County,2016-09-21 12:47:00,2016,9,253.46245520763478,2016-09-21 12:47:00,51.54889648437504,0.04136652030192781
2016-07-27 00:00:00,2016,BENCH,2016-07-24 18:00:00,568.29208701,40.45634545634982,-108.71803942490207,POINT (-108.71803942490207 40.45634545634982),286,Moffat County,2016-07-24 18:00:00,2016,7,251.2819605750979,2016-07-24 18:00:00,74.19655273437505,0.015247075327162747
2018-09-27 00:00:00,2018,BIG GULCH,2018-09-26 00:00:00,38.67187771,40.696729329692175,-107.66602679742617,POINT (-107.66602679742617 40.696729329692175),286,Moffat County,2018-09-26 00:00:00,2018,9,252.33397320257382,2018-09-26 00:00:00,64.13747070312505,0.0043928998802461134
2017-09-10 00:00:00,2017,BIG RED,2017-09-09 00:00:00,2930.7898372,40.924152577322346,-106.86842265475006,POINT (-106.86842265475006 40.924152577322346),299,Routt County,2017-09-09 00:00:00,2017,9,253.13157734524992,2017-09-09 00:00:00,50.569794921875044,0.1068478000502102
2018-08-02 00:00:00,2018,BISON,2018-07-23 19:30:00,27.2427578,40.52044586772475,-108.2757230672991,POINT (-108.2757230672991 40.52044586772475),286,Moffat County,2018-07-23 19:30:00,2018,7,251.7242769327009,2018-07-23 19:30:00,79.19357421875004,0.010266001324978425
2016-07-18 00:00:00,2016,BLAIR,2016-07-16 15:00:00,1138.93914255,40.10315334812535,-108.30913426808958,POINT (-108.30913426808958 40.10315334812535),297,Rio Blanco County,2016-07-16 15:00:00,2016,7,251.69086573191043,2016-07-16 15:00:00,75.98600585937504,0.023115947528684046
2010-09-15 00:00:00,2005,BLOWOUT,2005-08-31 00:02:00,425.27092952,39.05420603097918,-108.3138912528024,POINT (-108.3138912528024 39.05420603097918),284,Mesa County,2005-08-31 00:02:00,2005,8,251.68610874719758,2005-08-31 00:02:00,68.87477539062505,0.024807701398956123
2018-06-13 00:00:00,2018,BOCCO,2018-06-13 00:00:00,475.7897044,39.75447285232701,-106.702036056642,POINT (-106.702036056642 39.75447285232701),264,Eagle County,2018-06-13 00:00:00,2018,6,253.297963943358,2018-06-13 00:00:00,60.281708984375044,0.01500163250916521
2018-09-17 00:00:00,2018,BOONE DRAW,2018-09-15 18:18:00,8598.50454714,40.67648868547385,-108.53742057059456,POINT (-108.53742057059456 40.67648868547385),286,Moffat County,2018-09-15 18:18:00,2018,9,251.46257942940542,2018-09-15 18:18:00,67.36481445312504,0.0021157782894231786
2016-12-07 00:00:00,2016,BOXCAR,2016-11-14 18:00:00,20.39767202,40.046993959072296,-106.35226177778073,POINT (-106.35226177778073 40.046993959072296),270,Grand County,2016-11-14 18:00:00,2016,11,253.6477382222193,2016-11-14 18:00:00,33.50055664062504,0.03771433822838008
2010-09-15 00:00:00,2002,BRUSH MOUNTAIN,2002-04-16 00:00:00,28.73499401,39.53827411621081,-108.41318825447388,POINT (-108.41318825447388 39.53827411621081),268,Garfield County,2002-04-16 00:00:00,2002,4,251.58681174552612,2002-04-16 00:00:00,45.740205078125044,0.02224746125919046
2010-09-15 00:00:00,2004,BULL HILL,2004-06-20 15:15:00,72.22864685,38.67980974926506,-108.90517168193523,POINT (-108.90517168193523 38.67980974926506),284,Mesa County,2004-06-20 15:15:00,2004,6,251.09482831806477,2004-06-20 15:15:00,70.36012695312505,0.012686131653477787
2017-05-26 00:00:00,2017,Badger,2017-05-19 18:00:00,1.12037274,39.09494933700639,-105.52121259954305,POINT (-105.52121259954305 39.09494933700639),292,Park County,2017-05-19 18:00:00,2017,5,254.47878740045695,2017-05-19 18:00:00,41.20373046875004,0.09044185654709581
2018-04-23 00:00:00,2018,Badger Hole,2018-04-20 17:12:00,50628.70916364,37.439891945373844,-102.09686220161636,POINT (-102.09686220161636 37.439891945373844),249,Baca County,2018-04-20 17:12:00,2018,4,257.9031377983836,2018-04-20 17:12:00,53.07072265625004,0.047875987369159705
2010-10-14 00:00:00,2002,Banty,2002-06-09 00:00:00,674.63804059,40.057606232640644,-109.00333558445871,POINT (-109.00333558445871 40.057606232640644),297,Rio Blanco County,2002-06-09 00:00:00,2002,6,250.9966644155413,2002-06-09 00:00:00,75.84010742187505,0.003516048260164098
2010-09-15 00:00:00,2007,Barrel Spring,2007-08-28 18:35:00,22.00163182,39.53484253235874,-108.70052532139766,POINT (-108.70052532139766 39.53484253235874),268,Garfield County,2007-08-28 18:35:00,2007,8,251.29947467860234,2007-08-28 18:35:00,70.73849609375004,0.042882129445252944
2014-06-09 00:00:00,2014,Barrel Springs,2014-06-05 00:00:00,49.01999474,39.55255723370058,-108.70326869403,POINT (-108.70326869403 39.55255723370058),268,Garfield County,2014-06-05 00:00:00,2014,6,251.29673130597,2014-06-05 00:00:00,63.612763671875044,0.0048434391636634246
2010-10-13 00:00:00,2008,Barrelhead,2008-07-27 18:00:00,50.16217818,40.097550057935365,-108.17423900777794,POINT (-108.17423900777794 40.097550057935365),297,Rio Blanco County,2008-07-27 18:00:00,2008,7,251.82576099222206,2008-07-27 18:00:00,74.31256835937504,0.012431888932385482
2010-09-15 00:00:00,2003,Basalt Mountain,2003-08-15 00:00:00,10.64198767,39.41483790894735,-107.06359289607079,POINT (-107.06359289607079 39.41483790894735),264,Eagle County,2003-08-15 00:00:00,2003,8,252.9364071039292,2003-08-15 00:00:00,64.77291992187504,0.04478839928659145
2012-03-05 00:00:00,2004,Bay,2004-07-07 00:00:00,79.23333092,40.38624194883151,-108.48171186925745,POINT (-108.48171186925745 40.38624194883151),286,Moffat County,2004-07-07 00:00:00,2004,7,251.51828813074255,2004-07-07 00:00:00,73.44992187500004,0.033367252557165925
2013-10-25 00:00:00,2012,Bean Canyon,2012-11-09 00:00:00,354.5835738,37.610749242810954,-108.42812579350489,POINT (-108.42812579350489 37.610749242810954),287,Montezuma County,2012-11-09 00:00:00,2012,11,251.57187420649512,2012-11-09 00:00:00,33.72687500000004,0.04531317600770854
2010-10-14 00:00:00,2002,Bear,2002-06-27 00:00:00,4774.17520705,40.44382669776292,-108.67241344536671,POINT (-108.67241344536671 40.44382669776292),286,Moffat County,2002-06-27 00:00:00,2002,6,251.32758655463329,2002-06-27 00:00:00,69.80377929687504,0.009096653472763137
2013-09-30 00:00:00,2007,Bear,2007-07-08 00:00:00,1289.98666291,37.18505002140326,-108.26507932561731,POINT (-108.26507932561731 37.18505002140326),279,La Plata County,2007-07-08 00:00:00,2007,7,251.7349206743827,2007-07-08 00:00:00,71.82482421875005,0.061421412372530904
2012-07-27 00:00:00,2012,Bear,2012-07-26 00:00:00,8.05179071,39.947990166175735,-108.24738534923779,POINT (-108.24738534923779 39.947990166175735),297,Rio Blanco County,2012-07-26 00:00:00,2012,7,251.7526146507622,2012-07-26 00:00:00,73.68063476562504,0.04897097489440348
2011-11-07 00:00:00,2010,Bear Canyon,2010-07-04 00:00:00,22.76156593,40.32870298276959,-108.61941611895745,POINT (-108.61941611895745 40.32870298276959),286,Moffat County,2010-07-04 00:00:00,2010,7,251.38058388104255,2010-07-04 00:00:00,77.17165039062505,0.02109306063820841
2012-03-05 00:00:00,2003,Bear Creek,2003-07-06 00:00:00,1868.386114,37.50234786974725,-107.51690859525986,POINT (-107.51690859525986 37.50234786974725),279,La Plata County,2003-07-06 00:00:00,2003,7,252.48309140474015,2003-07-06 00:00:00,57.34000976562504,0.08390429853920359
2011-06-13 00:00:00,2011,Bear Springs,2011-06-12 21:27:00,36043.72642715,37.57427184239521,-103.8689204181279,POINT (-103.8689204181279 37.57427184239521),281,Las Animas County,2011-06-12 21:27:00,2011,6,256.1310795818721,2011-06-12 21:27:00,75.84186523437504,0.05187164295201656
,2000,Beard,2000-01-01 00:00:00,97.15254996,40.27485556549858,-108.5865652991062,POINT (-108.5865652991062 40.27485556549858),286,Moffat County,2000-01-01 00:00:00,2000,1,251.4134347008938,2000-01-01 00:00:00,21.56588867187504,0.041123102149134505
2011-05-31 00:00:00,2003,Beaver,2003-10-17 00:00:00,343.11385196,37.902389407354,-108.18825881045726,POINT (-108.18825881045726 37.902389407354),302,San Miguel County,2003-10-17 00:00:00,2003,10,251.81174118954274,2003-10-17 00:00:00,42.815644531250044,0.03812497516474687
2010-06-01 00:00:00,2010,Beaver,2010-05-28 13:18:00,2638.18301015,38.12917883495388,-108.1688885240492,POINT (-108.1688885240492 38.12917883495388),302,San Miguel County,2010-05-28 13:18:00,2010,5,251.83111147595082,2010-05-28 13:18:00,45.93004882812504,0.02893845611909055
2011-07-07 00:00:00,2011,Beaver,2011-07-07 00:00:00,57.09031291,38.562197858867755,-107.06745934293447,POINT (-107.06745934293447 38.562197858867755),271,Gunnison County,2011-07-07 00:00:00,2011,7,252.93254065706554,2011-07-07 00:00:00,59.06134765625004,0.046159332523099145
2011-05-11 00:00:00,2011,Beaver RR,2011-05-11 00:00:00,9.3823091,37.563612091590265,-108.47247815509901,POINT (-108.47247815509901 37.563612091590265),287,Montezuma County,2011-05-11 00:00:00,2011,5,251.527521844901,2011-05-11 00:00:00,46.42707031250004,0.0682136771589052
2013-09-30 00:00:00,2008,Beavertail,2008-07-28 00:00:00,109.24386279,39.2028832601335,-108.27853038904139,POINT (-108.27853038904139 39.2028832601335),284,Mesa County,2008-07-28 00:00:00,2008,7,251.7214696109586,2008-07-28 00:00:00,77.07936523437505,0.011055584088363685
2004-08-05 00:00:00,2004,Beefsteak,2004-08-04 00:00:00,272.36995916,40.04052854263389,-108.10301759471436,POINT (-108.10301759471436 40.04052854263389),297,Rio Blanco County,2004-08-04 00:00:00,2004,8,251.89698240528566,2004-08-04 00:00:00,66.05568359375005,0.019087016166429386
2011-05-31 00:00:00,2008,Beehive,2008-07-22 00:00:00,12.92360322,38.417823452747065,-108.85361029487738,POINT (-108.85361029487738 38.417823452747065),288,Montrose County,2008-07-22 00:00:00,2008,7,251.1463897051226,2008-07-22 00:00:00,78.56647460937504,0.04288131362090353
2014-08-13 00:00:00,2014,Bench,2014-08-11 17:00:00,35.31156108,38.597216190148,-108.7363966287332,POINT (-108.7363966287332 38.597216190148),284,Mesa County,2014-08-11 17:00:00,2014,8,251.2636033712668,2014-08-11 17:00:00,62.27638671875005,0.09503705594439525
2016-10-11 00:00:00,2016,Beulah Hill,2016-10-07 22:02:00,5218.87447709,38.068657089424704,-104.93010326500053,POINT (-104.93010326500053 38.068657089424704),296,Pueblo County,2016-10-07 22:02:00,2016,10,255.06989673499947,2016-10-07 22:02:00,57.730683593750044,0.00225582264568111
2013-05-28 00:00:00,2013,Big,2013-05-24 12:50:00,9.39755763,39.805949942936614,-108.2520466901012,POINT (-108.2520466901012 39.805949942936614),297,Rio Blanco County,2013-05-24 12:50:00,2013,5,251.7479533098988,2013-05-24 12:50:00,52.349580078125044,0.062489078948635146
2011-08-15 00:00:00,2011,Big A,2011-08-14 00:00:00,890.07634123,38.254523034423,-108.19371846735143,POINT (-108.19371846735143 38.254523034423),288,Montrose County,2011-08-14 00:00:00,2011,8,251.80628153264857,2011-08-14 00:00:00,64.10099609375004,0.06162177974940278
2013-08-08 00:00:00,2013,Big Bottom,2013-08-05 19:00:00,35.79441051,40.45312413237531,-107.65151254764278,POINT (-107.65151254764278 40.45312413237531),286,Moffat County,2013-08-05 19:00:00,2013,8,252.34848745235723,2013-08-05 19:00:00,70.84308593750004,0.010065099995653146
,2000,Big Bull,2000-01-01 00:00:00,82.97004865,39.8589092250765,-108.82568253979427,POINT (-108.82568253979427 39.8589092250765),297,Rio Blanco County,2000-01-01 00:00:00,2000,1,251.1743174602057,2000-01-01 00:00:00,21.46745117187504,0.04715675570606254
2002-07-26 00:00:00,2002,Big Elk,2002-07-25 00:00:00,4365.94030068,40.28659569522227,-105.41757916960869,POINT (-105.41757916960869 40.28659569522227),280,Larimer County,2002-07-25 00:00:00,2002,7,254.5824208303913,2002-07-25 00:00:00,66.65026367187505,0.0917575153922895
2002-09-09 00:00:00,2002,Big Fish,2002-09-08 15:00:00,17041.21300354,39.9989804835596,-107.2487534605894,POINT (-107.2487534605894 39.9989804835596),268,Garfield County,2002-09-08 15:00:00,2002,9,252.7512465394106,2002-09-08 15:00:00,43.015595703125044,0.16207261857679114
2010-10-14 00:00:00,2002,Big Gulch,2002-07-19 00:00:00,39.46779556,40.65327994175153,-107.6744157174062,POINT (-107.6744157174062 40.65327994175153),286,Moffat County,2002-07-19 00:00:00,2002,7,252.3255842825938,2002-07-19 00:00:00,74.21940429687504,0.011986394984033541
2011-11-07 00:00:00,2010,Big Gulch,2010-08-06 00:00:00,75.25577872,40.6525496017849,-107.9845459976784,POINT (-107.9845459976784 40.6525496017849),286,Moffat County,2010-08-06 00:00:00,2010,8,252.0154540023216,2010-08-06 00:00:00,68.02355468750005,0.04314487530187471
2014-06-24 00:00:00,2014,Big Jimmy,2014-06-23 00:00:00,12.60272947,39.76179601601055,-108.26932572837363,POINT (-108.26932572837363 39.76179601601055),297,Rio Blanco County,2014-06-23 00:00:00,2014,6,251.73067427162636,2014-06-23 00:00:00,65.41979492187505,0.008911927694478072
2013-06-26 00:00:00,2013,Big Meadows,2013-06-26 01:40:00,651.74859807,40.32580584931979,-105.77051331676753,POINT (-105.77051331676753 40.32580584931979),270,Grand County,2013-06-26 01:40:00,2013,6,254.22948668323247,2013-06-26 01:40:00,51.03693359375004,0.0266108611257514
,2000,Big One,2000-01-01 00:00:00,24.39395937,40.76400910606728,-108.92718245856815,POINT (-108.92718245856815 40.76400910606728),286,Moffat County,2000-01-01 00:00:00,2000,1,251.07281754143185,2000-01-01 00:00:00,20.88737304687504,0.02301510155587457
2011-11-07 00:00:00,2010,Big Ridge,2010-09-21 00:00:00,18.92444131,40.01395624294254,-108.68890914857536,POINT (-108.68890914857536 40.01395624294254),297,Rio Blanco County,2010-09-21 00:00:00,2010,9,251.31109085142464,2010-09-21 00:00:00,63.49103515625004,0.017754590526706308
2012-08-14 00:00:00,2012,Bill Weller,2012-08-11 12:00:00,66.06460302,40.578909405442296,-108.64877988976804,POINT (-108.64877988976804 40.578909405442296),286,Moffat County,2012-08-11 12:00:00,2012,8,251.35122011023196,2012-08-11 12:00:00,74.00758789062505,0.011434465749422088
,2000,Bircher-Pony,2000-12-31 00:00:00,5281.82276281,37.196626057941806,-108.55741174895326,POINT (-108.55741174895326 37.196626057941806),287,Montezuma County,2000-12-31 00:00:00,2000,12,251.44258825104674,2000-12-31 00:00:00,26.21793945312504,0.030137587289162913
2011-11-07 00:00:00,2009,Bitter,2009-07-11 00:00:00,55.62874773,40.48006542489387,-108.07860009731617,POINT (-108.07860009731617 40.48006542489387),286,Moffat County,2009-07-11 00:00:00,2009,7,251.92139990268385,2009-07-11 00:00:00,73.25875976562504,0.019881107734329998
2015-09-06 00:00:00,2015,Bitter,2015-09-05 09:00:00,699.49878563,40.45702842608668,-108.19844701495329,POINT (-108.19844701495329 40.45702842608668),286,Moffat County,2015-09-05 09:00:00,2015,9,251.80155298504673,2015-09-05 09:00:00,65.72697265625004,0.02571835387077881
2011-11-04 00:00:00,2006,Bitter Brush,2006-08-22 00:00:00,2204.8074549,40.48721881661315,-108.10269372631547,POINT (-108.10269372631547 40.48721881661315),286,Moffat County,2006-08-22 00:00:00,2006,8,251.89730627368453,2006-08-22 00:00:00,70.95470703125005,0.04147341162483208
2013-09-30 00:00:00,2011,Black,2011-07-02 00:00:00,44.36012161,38.71728112407894,-107.78042251686524,POINT (-107.78042251686524 38.71728112407894),260,Delta County,2011-07-02 00:00:00,2011,7,252.21957748313474,2011-07-02 00:00:00,71.09181640625005,0.020857851145020687
