,lat,lon,year,month,temp_month,precip_month,gisacres,fires_target
54,40.62934843987594,-108.88997264831028,2018,7,77.86818359375005,0.0165805184556811,54.5308294,0
55,40.0388836120688,-108.40167372943928,2017,8,70.85846679687504,0.0107614771187596,1.85112436,0
56,40.3869900409557,-108.6126313918849,2018,8,73.36906250000004,0.0247404165149026,3.5066579,0
57,40.950642542047646,-106.53754479236522,2016,9,51.54889648437504,0.0413665203019278,38394.88875366,1
58,40.45634545634982,-108.71803942490207,2016,7,74.19655273437505,0.0152470753271627,568.29208701,1
59,40.696729329692175,-107.66602679742616,2018,9,64.13747070312505,0.0043928998802461,38.67187771,0
60,40.924152577322346,-106.86842265475006,2017,9,50.56979492187504,0.1068478000502102,2930.7898372,1
61,40.52044586772475,-108.2757230672991,2018,7,79.19357421875004,0.0102660013249784,27.2427578,0
62,40.10315334812535,-108.30913426808958,2016,7,75.98600585937504,0.023115947528684,1138.93914255,1
63,39.05420603097918,-108.3138912528024,2005,8,68.87477539062505,0.0248077013989561,425.27092952,0
64,39.75447285232701,-106.702036056642,2018,6,60.28170898437504,0.0150016325091652,475.7897044,1
65,40.67648868547385,-108.53742057059456,2018,9,67.36481445312504,0.0021157782894231,8598.50454714,1
66,40.046993959072296,-106.35226177778073,2016,11,33.50055664062504,0.03771433822838,20.39767202,0
67,39.53827411621081,-108.41318825447388,2002,4,45.74020507812504,0.0222474612591904,28.73499401,0
68,38.67980974926506,-108.90517168193524,2004,6,70.36012695312505,0.0126861316534777,72.22864685,0
69,39.09494933700639,-105.52121259954303,2017,5,41.20373046875004,0.0904418565470958,1.12037274,0
70,37.43989194537384,-102.09686220161636,2018,4,53.07072265625004,0.0478759873691597,50628.70916364,1
71,40.05760623264064,-109.00333558445872,2002,6,75.84010742187505,0.003516048260164,674.63804059,1
72,39.53484253235874,-108.70052532139766,2007,8,70.73849609375004,0.0428821294452529,22.00163182,0
73,39.55255723370058,-108.70326869403,2014,6,63.61276367187504,0.0048434391636634,49.01999474,0
74,40.097550057935365,-108.17423900777794,2008,7,74.31256835937504,0.0124318889323854,50.16217818,0
